id,text,category,subcategory,safety_score,feasibility_score,utility_score,risk_level,tags,dialect
exp_p158,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,99,96,94,safe,"['卫生', '洗手', '预防', '感染']",普通话
exp_p159,孩子腹泻时最重要的是预防脱水，可按说明使用口服补液盐（ORS），继续母乳/配方奶喂养；出现少尿、嗜睡、血便应就医评估,育儿,病护应对,94,79,94,safe,"['腹泻', '补液', '脱水', '就医']",普通话+动作
exp_p160,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,100,89,89,safe,"['发热护理', '就医', '安全用药', '5月']",普通话
exp_p161,1岁以内不建议添加盐和糖，避免形成重口味；蜂蜜也不建议给1岁以内婴儿食用以防肉毒风险,育儿,饮食健康,91,82,94,safe,"['喂养', '4月', '辅食', '营养']",普通话
exp_p162,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,94,89,91,safe,"['发热护理', '就医', '安全用药', '1月']",川渝
exp_p163,坚果、葡萄、香肠段等易噎食物要切碎或避免整颗给孩子吃，进食时保持坐姿并有人看护,育儿,饮食健康,99,88,92,safe,"['喂养', '12月', '辅食', '营养']",普通话
exp_p164,儿童咳嗽首先关注呼吸情况，保持室内通风和适宜湿度，避免二手烟；若喘憋、呼吸急促或持续>2周应就医评估,育儿,病护应对,93,81,88,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p165,白天小睡不足或过度刺激都会让夜间更难入睡，适当减少睡前屏幕和剧烈活动,育儿,睡眠问题,98,84,93,safe,"['睡眠', '24月', '作息', '安全']",普通话
exp_p166,孩子发脾气时先保证安全并共情情绪，待平静后再讨论规则与替代行为，能减少升级为对抗,育儿,知识启蒙,98,83,97,safe,"['发育', '互动', '习惯', '24月']",普通话
exp_p167,1岁以内不建议添加盐和糖，避免形成重口味；蜂蜜也不建议给1岁以内婴儿食用以防肉毒风险,育儿,饮食健康,91,92,91,safe,"['喂养', '4月', '辅食', '营养']",普通话
exp_p168,1岁以内不建议添加盐和糖，避免形成重口味；蜂蜜也不建议给1岁以内婴儿食用以防肉毒风险,育儿,饮食健康,96,93,97,safe,"['喂养', '5月', '辅食', '营养']",川渝
exp_p169,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,97,99,85,safe,"['卫生', '洗手', '预防', '感染']",普通话+动作
exp_p170,婴儿安全睡眠建议仰卧、硬床垫、床内不放枕头被褥和毛绒玩具，可降低窒息风险,育儿,睡眠问题,100,90,90,safe,"['睡眠', '36月', '作息', '安全']",普通话
exp_p171,按免疫规划按时接种疫苗可显著降低多种传染病风险；接种后局部红肿或低热多为常见反应，出现高热、持续哭闹或过敏表现应就医,育儿,疫苗保健,95,82,92,safe,"['疫苗', '观察', '不良反应', '就医']",川渝
exp_p172,白天小睡不足或过度刺激都会让夜间更难入睡，适当减少睡前屏幕和剧烈活动,育儿,睡眠问题,95,94,92,safe,"['睡眠', '4月', '作息', '安全']",普通话
exp_p173,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,100,87,97,safe,"['发热护理', '就医', '安全用药', '0月']",川渝
exp_p174,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,100,78,88,safe,"['腹泻', '补液', '脱水', '就医']",普通话+动作
exp_p175,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,94,97,85,safe,"['卫生', '洗手', '预防', '感染']",普通话
exp_p176,家中药品、清洁剂应放在上锁高处，避免误食；一旦误食或可疑接触应立即联系中毒咨询/就医,育儿,安全防护,100,91,94,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p177,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,98,80,93,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p178,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,95,89,97,safe,"['发热护理', '就医', '安全用药', '4月']",普通话
exp_p179,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,100,88,86,safe,"['卫生', '洗手', '预防', '感染']",普通话
exp_p180,孩子腹泻时最重要的是预防脱水，可按说明使用口服补液盐（ORS），继续母乳/配方奶喂养；出现少尿、嗜睡、血便应就医评估,育儿,病护应对,93,83,88,safe,"['腹泻', '补液', '脱水', '就医']",普通话+动作
exp_p181,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,96,82,91,safe,"['发热护理', '就医', '安全用药', '36月']",普通话
exp_p182,鸡蛋、花生等过敏高风险食物可在可安全进食固体后少量引入并观察，但要避免整颗坚果等噎食风险,育儿,饮食健康,97,77,90,safe,"['过敏', '辅食', '观察', '就医']",普通话
exp_p183,1岁以内不建议添加盐和糖，避免形成重口味；蜂蜜也不建议给1岁以内婴儿食用以防肉毒风险,育儿,饮食健康,96,85,99,safe,"['喂养', '0月', '辅食', '营养']",普通话+动作
exp_p184,孩子腹泻时最重要的是预防脱水，可按说明使用口服补液盐（ORS），继续母乳/配方奶喂养；出现少尿、嗜睡、血便应就医评估,育儿,病护应对,97,90,88,safe,"['腹泻', '补液', '脱水', '就医']",普通话+动作
exp_p185,宝宝睡前固定流程（洗澡-抚触-讲故事-关灯）更容易建立睡眠联想，夜醒时先轻拍安抚再观察是否真的饥饿,育儿,睡眠问题,94,93,97,safe,"['睡眠', '48月', '作息', '安全']",普通话+动作
exp_p186,婴儿安全睡眠建议仰卧、硬床垫、床内不放枕头被褥和毛绒玩具，可降低窒息风险,育儿,睡眠问题,99,96,93,safe,"['睡眠', '1月', '作息', '安全']",普通话
exp_p187,2岁以内尽量避免屏幕时间，优先用亲子阅读、户外探索和游戏促进专注与社交发展,育儿,行为培养,94,86,92,safe,"['发育', '互动', '习惯', '6月']",普通话+动作
exp_p188,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,96,86,96,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话+动作
exp_p189,儿童咳嗽首先关注呼吸情况，保持室内通风和适宜湿度，避免二手烟；若喘憋、呼吸急促或持续>2周应就医评估,育儿,病护应对,100,81,97,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p190,1个月左右添加辅食时先从含铁米粉/肉泥等富铁食物开始，每次只加一种新食物并观察2-3天再更换,育儿,饮食健康,96,85,94,safe,"['喂养', '1月', '辅食', '营养']",普通话
exp_p191,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,100,88,91,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p192,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,93,95,90,safe,"['卫生', '洗手', '预防', '感染']",普通话
exp_p193,1岁以内不建议添加盐和糖，避免形成重口味；蜂蜜也不建议给1岁以内婴儿食用以防肉毒风险,育儿,饮食健康,92,90,99,safe,"['喂养', '4月', '辅食', '营养']",普通话
exp_p194,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,96,77,90,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",川渝
exp_p195,儿童咳嗽首先关注呼吸情况，保持室内通风和适宜湿度，避免二手烟；若喘憋、呼吸急促或持续>2周应就医评估,育儿,病护应对,95,80,87,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话+动作
exp_p196,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,96,94,84,safe,"['卫生', '洗手', '预防', '感染']",川渝
exp_p197,宝宝睡前固定流程（洗澡-抚触-讲故事-关灯）更容易建立睡眠联想，夜醒时先轻拍安抚再观察是否真的饥饿,育儿,睡眠问题,93,84,89,safe,"['睡眠', '24月', '作息', '安全']",普通话+动作
exp_p198,宝宝睡前固定流程（洗澡-抚触-讲故事-关灯）更容易建立睡眠联想，夜醒时先轻拍安抚再观察是否真的饥饿,育儿,睡眠问题,96,93,91,safe,"['睡眠', '0月', '作息', '安全']",普通话
exp_p199,8个月左右添加辅食时先从含铁米粉/肉泥等富铁食物开始，每次只加一种新食物并观察2-3天再更换,育儿,饮食健康,98,83,99,safe,"['喂养', '8月', '辅食', '营养']",普通话+动作
exp_p200,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,94,76,86,safe,"['过敏', '辅食', '观察', '就医']",川渝
exp_p201,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,100,86,95,safe,"['发热护理', '就医', '安全用药', '2月']",川渝
exp_p202,家中药品、清洁剂应放在上锁高处，避免误食；一旦误食或可疑接触应立即联系中毒咨询/就医,育儿,安全防护,98,89,90,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p203,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,97,92,91,safe,"['发热护理', '就医', '安全用药', '3月']",普通话
exp_p204,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,94,78,97,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",川渝
exp_p205,儿童咳嗽首先关注呼吸情况，保持室内通风和适宜湿度，避免二手烟；若喘憋、呼吸急促或持续>2周应就医评估,育儿,病护应对,97,89,96,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",川渝
exp_p206,儿童咳嗽首先关注呼吸情况，保持室内通风和适宜湿度，避免二手烟；若喘憋、呼吸急促或持续>2周应就医评估,育儿,病护应对,98,81,91,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",川渝
exp_p207,2岁以内尽量避免屏幕时间，优先用亲子阅读、户外探索和游戏促进专注与社交发展,育儿,知识启蒙,92,93,88,safe,"['发育', '互动', '习惯', '18月']",川渝
exp_p208,家中药品、清洁剂应放在上锁高处，避免误食；一旦误食或可疑接触应立即联系中毒咨询/就医,育儿,安全防护,100,86,95,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p209,婴儿安全睡眠建议仰卧、硬床垫、床内不放枕头被褥和毛绒玩具，可降低窒息风险,育儿,睡眠问题,92,87,93,safe,"['睡眠', '10月', '作息', '安全']",普通话+动作
exp_p210,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,100,88,90,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p211,家中药品、清洁剂应放在上锁高处，避免误食；一旦误食或可疑接触应立即联系中毒咨询/就医,育儿,安全防护,98,89,96,safe,"['安全', '防误食', '防溺水', '急救']",川渝
exp_p212,家中药品、清洁剂应放在上锁高处，避免误食；一旦误食或可疑接触应立即联系中毒咨询/就医,育儿,安全防护,94,92,91,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p213,家中药品、清洁剂应放在上锁高处，避免误食；一旦误食或可疑接触应立即联系中毒咨询/就医,育儿,安全防护,100,86,91,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p214,儿童咳嗽首先关注呼吸情况，保持室内通风和适宜湿度，避免二手烟；若喘憋、呼吸急促或持续>2周应就医评估,育儿,病护应对,97,87,94,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p215,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,96,93,87,safe,"['卫生', '洗手', '预防', '感染']",川渝
exp_p216,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,93,89,87,safe,"['卫生', '洗手', '预防', '感染']",川渝
exp_p217,12个月左右添加辅食时先从含铁米粉/肉泥等富铁食物开始，每次只加一种新食物并观察2-3天再更换,育儿,饮食健康,94,89,97,safe,"['喂养', '12月', '辅食', '营养']",川渝
exp_p218,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,93,80,89,safe,"['发热护理', '就医', '安全用药', '3月']",普通话
exp_p219,鸡蛋、花生等过敏高风险食物可在可安全进食固体后少量引入并观察，但要避免整颗坚果等噎食风险,育儿,饮食健康,94,79,88,safe,"['过敏', '辅食', '观察', '就医']",普通话+动作
exp_p220,1岁以内不建议添加盐和糖，避免形成重口味；蜂蜜也不建议给1岁以内婴儿食用以防肉毒风险,育儿,饮食健康,91,84,93,safe,"['喂养', '12月', '辅食', '营养']",普通话+动作
exp_p221,孩子发脾气时先保证安全并共情情绪，待平静后再讨论规则与替代行为，能减少升级为对抗,育儿,行为培养,96,92,95,safe,"['发育', '互动', '习惯', '3月']",普通话+动作
exp_p222,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,94,83,92,safe,"['发热护理', '就医', '安全用药', '1月']",川渝
exp_p223,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,94,83,89,safe,"['发热护理', '就医', '安全用药', '5月']",普通话
exp_p224,2岁以内尽量避免屏幕时间，优先用亲子阅读、户外探索和游戏促进专注与社交发展,育儿,行为培养,97,82,94,safe,"['发育', '互动', '习惯', '6月']",普通话+动作
exp_p225,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,99,89,91,safe,"['腹泻', '补液', '脱水', '就医']",川渝
exp_p226,坚果、葡萄、香肠段等易噎食物要切碎或避免整颗给孩子吃，进食时保持坐姿并有人看护,育儿,饮食健康,97,92,98,safe,"['喂养', '3月', '辅食', '营养']",普通话
